,batting_raa,batting_balls,bowling_raa,bowling_balls,total_raa,total_balls,replacement_level_raa,vorp,war
dec8e038,-5.676642040403195,13.0,20.63302450716917,235.0,14.956382466765977,248.0,0.0,14.956382466765977,0.17699860907415357
ded9240e,75.03350224703127,269.0,-10.942070853814363,1165.0,64.09143139321691,1434.0,0.0,64.09143139321691,0.7584784780262356
df064e1a,-20.65242352868016,47.0,83.89283530476851,1343.0,63.24041177608835,1390.0,0.0,63.24041177608835,0.7484072399537083
df5a6881,-23.928643197598362,669.0,0.0,0.0,-23.928643197598362,669.0,0.0,-23.928643197598362,-0.28317920943903385
dfc4d8b5,-2.302610198997008,39.0,-23.861094856465435,345.0,-26.163705055462444,384.0,0.0,-26.163705055462444,-0.3096296456267745
e0351c86,-0.11713906337396612,9.0,-13.795786811788396,69.0,-13.912925875162362,78.0,0.0,-13.912925875162362,-0.16465001035695104
e03b66ec,-1.5215321192458844,5.0,-48.93592871818347,199.0,-50.45746083742935,204.0,0.0,-50.45746083742935,-0.5971297140524183
e0407c01,-2.7688419149756154,2.0,-52.37309903396472,469.0,-55.14194094894034,471.0,0.0,-55.14194094894034,-0.6525673485081697
e087956b,58.77866972462397,718.0,-22.528539094130867,723.0,36.2501306304931,1441.0,0.0,36.2501306304931,0.428995628763232
e186f49c,-1.0377817462850523,2.0,-13.12276222540547,28.0,-14.160543971690522,30.0,0.0,-14.160543971690522,-0.1675804020318405
e1d1b294,-94.51339259787898,837.0,0.0,0.0,-94.51339259787898,837.0,0.0,-94.51339259787898,-1.1185016875488636
e249fdaa,-34.10604621681325,75.0,0.0,0.0,-34.10604621681325,75.0,0.0,-34.10604621681325,-0.40362184871968343
e2db2409,-31.548612406755865,50.0,44.41296378770373,897.0,12.864351380947866,947.0,0.0,12.864351380947866,0.15224084474494518
e32d22f6,-9.737165333980196,12.0,-64.96194830694112,311.0,-74.69911364092133,323.0,0.0,-74.69911364092133,-0.8840131791825009
e342e5fb,14.81105876709542,120.0,-39.99672248104922,266.0,-25.1856637139538,386.0,0.0,-25.1856637139538,-0.29805519188111007
e38bce7a,-6.730922156975232,49.0,-21.00381016354478,66.0,-27.734732320520013,115.0,0.0,-27.734732320520013,-0.32822168426650905
e412cb64,-4.8823227953090695,5.0,9.62652647704517,169.0,4.7442036817361,174.0,0.0,4.7442036817361,0.056144422269066276
e4a0deae,3.1810774190583677,59.0,35.16756996624675,316.0,38.34864738530512,375.0,0.0,38.34864738530512,0.4538301465716582
e4cdf230,-7.425356684839302,24.0,17.58222519580576,130.0,10.156868510966458,154.0,0.0,10.156868510966458,0.12019962734871548
e62dd25d,-9.77302780146796,195.0,61.69164623082535,1840.0,51.91861842935739,2035.0,0.0,51.91861842935739,0.6144215198740519
e798611a,11.895962265452152,418.0,0.0,0.0,11.895962265452152,418.0,0.0,11.895962265452152,0.14078061852606097
e84ac20c,0.0,0.0,-34.82295842416004,73.0,-34.82295842416004,73.0,0.0,-34.82295842416004,-0.412106016853965
e86754b2,29.894955786928787,108.0,-51.7935323573643,252.0,-21.898576570435512,360.0,0.0,-21.898576570435512,-0.2591547523128463
e938e1bc,-15.037667865579884,323.0,141.5130483965482,2637.0,126.4753805309683,2960.0,0.0,126.4753805309683,1.4967500654552461
e94915e6,-10.116576739643127,579.0,-58.204158164660136,1129.0,-68.32073490430327,1708.0,0.0,-68.32073490430327,-0.8085294071515179
e9c7f0d0,-14.23829091878917,13.0,32.34547897193446,162.0,18.107188053145293,175.0,0.0,18.107188053145293,0.21428624914964844
ea0cdc12,-4.172075408520314,6.0,6.183727534724386,248.0,2.011652126204072,254.0,0.0,2.011652126204072,0.02380653403791801
eaa76d3c,45.17773362898348,355.0,-32.366130051027305,337.0,12.811603577956177,692.0,0.0,12.811603577956177,0.15161661039001392
eade4650,-42.01929463189485,167.0,-20.66246990747196,26.0,-62.68176453936681,193.0,0.0,-62.68176453936681,-0.7417960300516783
ed5a5510,-15.284883951966352,33.0,-1.6207585766327433,67.0,-16.905642528599095,100.0,0.0,-16.905642528599095,-0.20006677548637983
edb3d4f8,1.3919863142935862,20.0,-63.657858046691445,224.0,-62.265871732397855,244.0,0.0,-62.265871732397855,-0.7368742216851817
ee1b6c27,0.0,0.0,3.3475202039057246,18.0,3.3475202039057246,18.0,0.0,3.3475202039057246,0.039615623714860645
ee3dfa89,-1.2952291992891973,1.0,-23.54186761156393,19.0,-24.837096810853126,20.0,0.0,-24.837096810853126,-0.29393013977340976
ee7d0c82,0.9332893842340808,4.0,56.0340791802897,329.0,56.96736856452378,333.0,0.0,56.96736856452378,0.6741700421837133
eea6b7f1,-11.339808271918276,171.0,0.0,0.0,-11.339808271918276,171.0,0.0,-11.339808271918276,-0.1341989144605713
eef2536f,7.79851418924136,19.0,-11.0340166396611,1239.0,-3.23550245041974,1258.0,0.0,-3.23550245041974,-0.038289969827452544
ef5da05c,-8.442683897581306,14.0,21.90645237849585,269.0,13.463768480914544,283.0,0.0,13.463768480914544,0.15933453823567506
efc04be7,-4.954550005248755,17.0,-4.593730658599573,433.0,-9.548280663848328,450.0,0.0,-9.548280663848328,-0.11299740430589737
f088b960,-27.596172838833223,456.0,-0.8720735193898296,2.0,-28.468246358223052,458.0,0.0,-28.468246358223052,-0.33690232376595325
f0f628c7,7.2309598158085295,40.0,42.573967936427614,1382.0,49.804927752236146,1422.0,0.0,49.804927752236146,0.5894074290205461
f10e94c4,-41.42924190152539,99.0,0.0,0.0,-41.42924190152539,99.0,0.0,-41.42924190152539,-0.4902868864085845
f18ba07f,-2.4860707516317055,9.0,0.04103050524482876,112.0,-2.445040246386877,121.0,0.0,-2.445040246386877,-0.028935387531205642
f19ccfad,-57.75586843066919,341.0,35.99481993505132,1064.0,-21.76104849561787,1405.0,0.0,-21.76104849561787,-0.25752720113157246
f1f99156,13.581796883946906,356.0,0.0,0.0,13.581796883946906,356.0,0.0,13.581796883946906,0.16073132407037757
f21043a5,-1.2845960087090227,13.0,0.0,0.0,-1.2845960087090227,13.0,0.0,-1.2845960087090227,-0.015202319629692576
f233bbb4,136.66783127759862,573.0,-21.730998408822078,301.0,114.93683286877655,874.0,0.0,114.93683286877655,1.3601992055476515
f24c6701,1.272766767342722,7.0,12.639942404413038,582.0,13.91270917175576,589.0,0.0,13.91270917175576,0.16464744581959478
f24ca2ba,-1.239173952550985,1.0,-3.0697033691409183,50.0,-4.308877321691903,51.0,0.0,-4.308877321691903,-0.050992631025939684
f29185a1,70.58515143897304,799.0,-38.57083218786623,248.0,32.01431925110681,1047.0,0.0,32.01431925110681,0.378867683445051
f3171936,0.0,0.0,0.7792483793473908,390.0,0.7792483793473908,390.0,0.0,0.7792483793473908,0.00922187431180344
f3cb53a1,-21.774245199056963,318.0,0.0,0.0,-21.774245199056963,318.0,0.0,-21.774245199056963,-0.2576833751367688
f48cf4da,-1.3384260505075989,13.0,0.0,0.0,-1.3384260505075989,13.0,0.0,-1.3384260505075989,-0.015839361544468626
f4cb4f53,15.449783648238153,77.0,0.0,0.0,15.449783648238153,77.0,0.0,15.449783648238153,0.18283767631051068
f4f0fafd,-15.059322462125367,38.0,0.0,0.0,-15.059322462125367,38.0,0.0,-15.059322462125367,-0.17821683387130613
f5180fe6,-51.18433761296685,168.0,-75.24080575352055,1299.0,-126.42514336648739,1467.0,0.0,-126.42514336648739,-1.4961555427986672
f5f18a18,-3.276377784896662,4.0,10.99171789992574,180.0,7.715340115029079,184.0,0.0,7.715340115029079,0.09130580017785893
f62772e5,-15.49543111574083,299.0,-7.14605089498835,733.0,-22.64148201072918,1032.0,0.0,-22.64148201072918,-0.26794653267135127
f663ef00,-6.683644562411518,24.0,0.0,0.0,-6.683644562411518,24.0,0.0,-6.683644562411518,-0.07909638535398246
f6d8a7ab,1.3956260027244143,12.0,-5.857710214844515,241.0,-4.4620842121201,253.0,0.0,-4.4620842121201,-0.05280573032094793
f708a0bc,-7.976413513685836,22.0,19.39789902539972,466.0,11.421485511713884,488.0,0.0,11.421485511713884,0.1351655090143655
f752db61,-1.474701052181183,13.0,-27.165358411949217,221.0,-28.6400594641304,234.0,0.0,-28.6400594641304,-0.3389356149601231
f834dcfc,0.0,0.0,7.0964156398316645,342.0,7.0964156398316645,342.0,0.0,7.0964156398316645,0.08398125017552266
f842c2cf,-4.267501172983851,96.0,9.306327464958745,66.0,5.038826291974894,162.0,0.0,5.038826291974894,0.05963108037840112
f846de6a,-39.581578878756986,174.0,3.2958002208936037,219.0,-36.28577865786338,393.0,0.0,-36.28577865786338,-0.4294174989096258
f89d3b11,-4.537424281820332,12.0,0.0,0.0,-4.537424281820332,12.0,0.0,-4.537424281820332,-0.05369732877893884
f986ca1a,-13.155073343234864,200.0,5.88267710360157,2152.0,-7.272396239633294,2352.0,0.0,-7.272396239633294,-0.08606386082406266
f9e6e7ef,-24.126999201911275,375.0,-121.6407345648428,444.0,-145.76773376675408,819.0,0.0,-145.76773376675408,-1.7250619380680956
fa2f1dde,0.0,0.0,-26.73090344591313,129.0,-26.73090344591313,129.0,0.0,-26.73090344591313,-0.31634205261435655
fa463154,4.748267530842971,160.0,-72.24587394080291,820.0,-67.49760640995994,980.0,0.0,-67.49760640995994,-0.7987882415379874
faa7365d,-6.4759277509899595,20.0,0.0,0.0,-6.4759277509899595,20.0,0.0,-6.4759277509899595,-0.07663819823656756
facb9086,-12.283835595410878,92.0,-3.7987739273390364,38.0,-16.082609522749912,130.0,0.0,-16.082609522749912,-0.19032673991420015
fb24e76c,0.0,0.0,2.7716058015609013,16.0,2.7716058015609013,16.0,0.0,2.7716058015609013,0.03280006865752546
fb2d1dda,131.48730989380772,1991.0,4.1025111586925265,185.0,135.58982105250024,2176.0,0.0,135.58982105250024,1.604613266893494
fb66ce1f,68.0451744650609,413.0,106.64828258113087,1801.0,174.69345704619178,2214.0,0.0,174.69345704619178,2.0673781898957606
fb693839,-11.811858963478667,10.0,-67.01300629527002,141.0,-78.82486525874869,151.0,0.0,-78.82486525874869,-0.932838642115369
fd835ab3,-29.158825718277445,1101.0,-44.346618610879375,323.0,-73.50544432915682,1424.0,0.0,-73.50544432915682,-0.8698869151379505
fdcb08c2,-5.836656258531519,7.0,-13.947326506286391,38.0,-19.78398276481791,45.0,0.0,-19.78398276481791,-0.23412997354814094
fdedb37c,38.62724856923143,191.0,0.0,0.0,38.62724856923143,191.0,0.0,38.62724856923143,0.4571272020027389
fdf7491e,0.0,0.0,-8.955678445682608,26.0,-8.955678445682608,26.0,0.0,-8.955678445682608,-0.1059843603039362
fe11caa6,-59.59316736983926,2330.0,0.0,0.0,-59.59316736983926,2330.0,0.0,-59.59316736983926,-0.7052445842584527
fe763256,-28.09860918173562,865.0,-58.666156798750116,222.0,-86.76476598048573,1087.0,0.0,-86.76476598048573,-1.0268019642661033
fe93fd9d,-119.65077412476595,2302.0,-15.373233295610552,3774.0,-135.0240074203765,6076.0,0.0,-135.0240074203765,-1.5979172475784202
fef92afc,0.0,0.0,-21.9151966407089,50.0,-21.9151966407089,50.0,0.0,-21.9151966407089,-0.25935143953501655
ff077124,28.730837259127306,78.0,0.0,0.0,28.730837259127306,78.0,0.0,28.730837259127306,0.3400099083920391
ff1e12a0,-11.463798481935006,11.0,0.0,0.0,-11.463798481935006,11.0,0.0,-11.463798481935006,-0.1356662542240829
ff1e68fa,-20.854797943040182,31.0,0.0,0.0,-20.854797943040182,31.0,0.0,-20.854797943040182,-0.2468023425211856
ffe699c0,-20.777584731861133,81.0,-126.2440728463225,717.0,-147.02165757818364,798.0,0.0,-147.02165757818364,-1.7399012731145993
fffa744b,20.76207978579718,28.0,-5.426360776512728,6.0,15.335719009284453,34.0,0.0,15.335719009284453,0.18148779892644323
